,Title,Artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
3041,I Love It (feat. Charli XCX),Icona Pop,0.711,0.9059999999999999,-2.6710000000000003,0.0284,0.00952,1.64e-05,0.153,0.8240000000000001,125.916,157153,0
3042,Open,Rhye,0.551,0.324,-10.962,0.0314,0.8959999999999999,0.0873,0.27699999999999997,0.231,90.95700000000001,217053,1
3043,Stack O' Lee,Mississippi John Hurt,0.648,0.139,-17.611,0.0376,0.9940000000000001,0.436,0.11,0.841,108.23,177493,1
3044,Breaking the Law,Judas Priest,0.358,0.948,-6.763999999999999,0.0785,0.0218,8.37e-06,0.113,0.504,164.00099999999998,154347,2
3045,Club Foot,Kasabian,0.237,0.919,-6.893,0.0814,0.0257,2.3100000000000002e-05,0.0914,0.12300000000000001,101.758,214373,2
3046,La-La Means I Love You,The Delfonics,0.5539999999999999,0.42,-9.849,0.0264,0.7859999999999999,0.0,0.17300000000000001,0.602,85.90899999999999,199400,1
3047,Shut Up,Savages,0.218,0.904,-7.542999999999999,0.222,0.000242,0.0322,0.141,0.20199999999999999,175.797,287920,2
3048,Lazaretto,Jack White,0.27899999999999997,0.8490000000000001,-6.545,0.0826,0.0044399999999999995,5.22e-05,0.0845,0.596,180.46400000000003,219400,2
3049,Believer,John Maus,0.512,0.6759999999999999,-7.568,0.0285,5.7100000000000006e-05,0.0305,0.324,0.22,117.42,245293,2
3050,Summertime,Sidney Bechet,0.644,0.157,-16.323,0.0407,0.991,0.92,0.10099999999999999,0.44799999999999995,82.251,252267,1
3051,Every Little Thing She Does Is Magic,The Police,0.552,0.73,-9.945,0.0398,0.124,0.0532,0.133,0.446,81.947,260360,0
3052,"Help Me, Rhonda (Mono)",The Beach Boys,0.561,0.6779999999999999,-7.2139999999999995,0.0269,0.0555,0.0005740000000000001,0.0523,0.8390000000000001,136.39600000000002,190311,0
3053,T-Shirt,Migos,0.865,0.687,-3.7439999999999998,0.217,0.242,0.0,0.158,0.486,139.023,242407,4
3054,Exit Music (For a Film),Radiohead,0.293,0.276,-11.353,0.0351,0.22899999999999998,0.11900000000000001,0.16699999999999998,0.196,121.603,267187,1
3055,Rank Stranger,The Stanley Brothers,0.5379999999999999,0.19899999999999998,-11.245999999999999,0.0311,0.823,0.013999999999999999,0.10099999999999999,0.493,150.238,186639,1
3056,"Up, Up and Away",The 5th Dimension,0.39299999999999996,0.36200000000000004,-14.600999999999999,0.0305,0.599,0.0,0.33299999999999996,0.515,107.645,163347,1
3057,Ain't Got No Home,"Clarence ""Frogman"" Henry",0.61,0.47100000000000003,-8.044,0.0611,0.299,7.5e-05,0.13,0.539,84.52600000000001,141867,0
3058,Game of Pricks,Guided By Voices,0.366,0.9640000000000001,-7.017,0.0704,0.255,0.721,0.511,0.405,122.251,93307,5
3059,Love Minus Zero,Bob Dylan,0.7020000000000001,0.56,-12.323,0.0342,0.5710000000000001,0.0,0.109,0.889,125.45200000000001,171107,0
3060,Uptown Girl,Billy Joel,0.701,0.943,-2.986,0.0456,0.0747,0.0,0.601,0.7909999999999999,128.99200000000002,197707,3
3061,It Was A Very Good Year - Remastered ) [The Frank Sinatra Collection],Frank Sinatra,0.18100000000000002,0.24100000000000002,-11.626,0.0309,0.9,2.21e-06,0.0808,0.127,84.693,266973,1
3062,Out Of Control,The Chemical Brothers,0.551,0.9329999999999999,-4.361000000000001,0.0333,0.0006219999999999999,0.086,0.0851,0.41700000000000004,131.964,439760,2
3063,Who's Making Love,Johnnie Taylor,0.782,0.349,-13.315999999999999,0.0642,0.22899999999999998,0.0,0.203,0.72,115.30799999999999,166067,0
3064,Monk Time,The Monks,0.613,0.888,-6.95,0.0806,0.21100000000000002,0.00231,0.0751,0.632,131.086,164667,0
3065,Peaches En Regalia,Frank Zappa,0.389,0.688,-11.616,0.028999999999999998,0.259,0.833,0.0848,0.7659999999999999,101.85600000000001,218893,5
3066,The Man I Love,Billie Holiday,0.504,0.10800000000000001,-15.865,0.0375,0.992,0.00109,0.331,0.34600000000000003,87.62,184373,1
3067,Bound 2,Kanye West,0.36700000000000005,0.665,-2.821,0.0465,0.145,0.0,0.113,0.31,148.91299999999998,229147,2
3068,Starlight,Muse,0.55,0.8740000000000001,-4.046,0.0321,0.000436,1.0199999999999999e-05,0.20600000000000002,0.318,121.61,240213,2
3069,It's Tricky,Run–D.M.C.,0.956,0.72,-13.475999999999999,0.13699999999999998,0.0008439999999999999,0.0,0.0597,0.961,127.87200000000001,183427,0
3070,Whatever,Oasis,0.259,0.89,-3.4819999999999998,0.038,0.036000000000000004,0.0075,0.32899999999999996,0.304,92.48,382267,2
3071,How Long - How Long Blues,Leroy Carr,0.511,0.218,-16.517,0.0424,0.972,1.93e-05,0.136,0.455,83.619,188894,1
3072,Free Ride,The Edgar Winter Group,0.674,0.6859999999999999,-11.927,0.0597,0.29,0.00322,0.18899999999999997,0.8140000000000001,124.204,187173,0
3073,You Are My Sunshine,Jimmie Davis,0.8270000000000001,0.205,-10.311,0.0425,0.9890000000000001,0.000513,0.614,0.695,97.851,171693,3
3074,The Lovecats,The Cure,0.736,0.809,-4.766,0.0792,0.49,0.0,0.425,0.9620000000000001,91.865,218600,0
3075,Satta Massagana,The Abyssinians,0.637,0.47100000000000003,-10.669,0.27,0.405,0.000262,0.106,0.7929999999999999,76.809,210533,4
3076,Solid Air,John Martyn,0.596,0.183,-15.574000000000002,0.0319,0.821,0.198,0.10300000000000001,0.342,108.16799999999999,344067,1
3077,Best I Ever Had,Drake,0.457,0.855,-4.877,0.382,0.204,0.0,0.28,0.59,162.164,257091,4
3078,(This Is) The Dream Of Evan And Chan - Remastered,Dntel,0.49700000000000005,0.795,-9.113999999999999,0.0427,0.0804,0.409,0.162,0.0829,138.076,344973,2
3079,Saturday Night Fish Fry,Louis Jordan & His Tympany Five,0.634,0.561,-7.462000000000001,0.0455,0.7170000000000001,0.0,0.773,0.86,175.449,325547,3
3080,Can I Get A Witness,Marvin Gaye,0.613,0.623,-7.517,0.03,0.586,0.0,0.12,0.6759999999999999,84.229,166427,0
3081,Love Removal Machine,The Cult,0.33399999999999996,0.836,-7.832000000000001,0.11199999999999999,0.00234,0.000331,0.121,0.602,137.17600000000002,257440,2
3082,Body Party,Ciara,0.5770000000000001,0.5760000000000001,-6.2989999999999995,0.0563,0.0143,0.0,0.602,0.12,133.97299999999998,234040,3
3083,T.N.T.,AC/DC,0.754,0.759,-5.218,0.302,0.153,0.00010800000000000001,0.10099999999999999,0.435,126.366,214667,4
3084,Busy Earnin',Jungle,0.457,0.883,-5.61,0.0376,0.209,5.11e-06,0.0912,0.736,99.93700000000001,181773,0
3085,Think (About It),Lyn Collins,0.768,0.49,-12.677999999999999,0.27399999999999997,0.138,0.0,0.0402,0.754,112.50399999999999,201827,4
3086,Shake It Out,Florence + The Machine,0.516,0.7929999999999999,-4.226,0.0385,0.0111,0.0,0.105,0.201,107.493,277637,2
3087,I Love the Sound of Breaking Glass,Nick Lowe,0.6990000000000001,0.622,-10.74,0.0332,0.107,0.794,0.11199999999999999,0.9359999999999999,107.656,194920,5
3088,Promised Land - Single Version,Chuck Berry,0.466,0.88,-8.249,0.0714,0.6559999999999999,0.0,0.7170000000000001,0.961,167.428,142547,3
3089,Tour de France - 2009 Remaster,Kraftwerk,0.664,0.9129999999999999,-8.424,0.0469,0.0866,0.892,0.305,0.647,133.971,312760,5
3090,Carry on Wayward Son,Kansas,0.48200000000000004,0.7859999999999999,-5.735,0.032,0.00321,8.88e-05,0.446,0.7929999999999999,126.755,323000,3
3091,Blue Moon Of Kentucky,Elvis Presley,0.667,0.6990000000000001,-6.19,0.0353,0.9129999999999999,0.113,0.0946,0.924,111.926,126293,0
3092,Tausend Tränen tief,Blumfeld,0.6409999999999999,0.488,-7.233,0.024,0.00949,0.0845,0.105,0.389,93.0,365960,0
3093,The Only Living Boy in New York,Simon & Garfunkel,0.359,0.368,-12.404000000000002,0.0293,0.146,0.326,0.204,0.528,154.04399999999998,237360,2
3094,All the Way from Memphis,Mott The Hoople,0.522,0.833,-8.687999999999999,0.0401,0.0427,0.00454,0.605,0.5579999999999999,137.127,302560,3
3095,Sliver,Nirvana,0.424,0.679,-10.027000000000001,0.0465,1.04e-05,5.11e-05,0.0794,0.39,141.335,132240,2
3096,Playground Love (With Gordon Tracks),Air,0.335,0.415,-10.493,0.0286,0.257,0.851,0.35200000000000004,0.127,142.917,212160,5
3097,When I Think Of You,Janet Jackson,0.7440000000000001,0.8490000000000001,-5.973,0.0379,0.0259,0.0368,0.06,0.598,116.163,235053,0
3098,Rock the Boat,Hues Corporation,0.606,0.71,-8.441,0.0739,0.32799999999999996,0.0,0.115,0.795,106.91799999999999,186707,0
3099,Cruisin',Smokey Robinson,0.502,0.625,-5.787999999999999,0.027999999999999997,0.418,0.0,0.529,0.8490000000000001,169.18099999999998,352920,3
3100,Blood On The Leaves,Kanye West,0.397,0.69,-4.1080000000000005,0.195,0.395,0.0,0.10099999999999999,0.36,172.07299999999998,359800,2
3101,War Ina Babylon,Max Romeo,0.693,0.42700000000000005,-13.876,0.285,0.0461,0.0,0.0936,0.91,146.35299999999998,290493,4
3102,The Sweetest Taboo,Sade,0.752,0.8240000000000001,-9.455,0.0447,0.128,0.0103,0.306,0.961,91.56299999999999,277153,0
3103,Let the Good Times Roll,Louis Jordan,0.605,0.34700000000000003,-7.2410000000000005,0.128,0.9670000000000001,0.000126,0.365,0.706,155.342,169480,1
3104,Go Outside,Cults,0.366,0.7040000000000001,-6.757999999999999,0.0326,0.122,0.9390000000000001,0.345,0.495,77.473,203067,5
3105,Cherchez le garçon,Taxi Girl,0.711,0.835,-6.3260000000000005,0.0341,0.0217,0.0339,0.0855,0.9590000000000001,143.269,251427,0
3106,Sister Morphine,The Rolling Stones,0.42,0.473,-10.683,0.0329,0.0589,0.0307,0.165,0.242,93.948,330000,2
3107,Planet Claire,The B-52's,0.713,0.43,-13.835999999999999,0.0509,0.111,0.591,0.46,0.809,141.898,275840,5
3108,White Lightnin',George Jones,0.65,0.754,-10.25,0.0894,0.775,2.3e-06,0.114,0.9329999999999999,74.328,169787,0
3109,9 To 5,Dolly Parton,0.5539999999999999,0.7829999999999999,-5.852,0.0457,0.41600000000000004,1.54e-06,0.631,0.813,105.39,162467,3
3110,Cocaine,Eric Clapton,0.7,0.5,-12.482000000000001,0.0283,0.0504,0.0279,0.31,0.684,105.28200000000001,221640,0
3111,Perfect Skin,Lloyd Cole and the Commotions,0.602,0.8190000000000001,-10.446,0.0438,0.0976,0.00114,0.10300000000000001,0.614,130.642,196533,0
3112,Leave A Trace,CHVRCHES,0.5870000000000001,0.736,-5.824,0.0948,0.015,8.809999999999999e-05,0.14800000000000002,0.177,99.61399999999999,237481,2
3113,Crazy On You,Heart,0.42700000000000005,0.45899999999999996,-12.442,0.0332,0.11599999999999999,0.000103,0.132,0.38299999999999995,129.878,293440,2
3114,Rill Rill,Sleigh Bells,0.483,0.804,-3.452,0.0501,0.0356,1.6e-06,0.0736,0.8109999999999999,73.048,229893,0
3115,"Night and Day - From Musical Comedy ""Gay Divorce""",Leo Reisman & His Orchestra,0.489,0.14800000000000002,-12.513,0.0323,0.8,1.26e-05,0.451,0.353,75.69800000000001,208453,1
3116,Left Hand Free,alt-J,0.698,0.8759999999999999,-4.45,0.0486,0.452,0.0133,0.0824,0.81,101.992,173631,0
3117,#9 Dream - Remastered 2010,John Lennon,0.406,0.597,-11.745,0.0336,0.0744,0.0133,0.254,0.478,115.47399999999999,286813,2
3118,Last Night,The Mar-Keys,0.723,0.565,-4.175,0.0386,0.44799999999999995,0.866,0.0708,0.8590000000000001,126.588,159173,5
3119,Fables Of Faubus,Charles Mingus,0.518,0.344,-14.200999999999999,0.0409,0.562,0.00245,0.174,0.312,123.456,495800,1
3120,Two Princes,Spin Doctors,0.5429999999999999,0.912,-10.71,0.0601,0.00162,2.1000000000000002e-06,0.0565,0.836,103.73100000000001,256733,0
3121,'Cause I'm A Man,Tame Impala,0.547,0.695,-4.968999999999999,0.0337,0.10800000000000001,0.00301,0.14,0.6409999999999999,144.684,241987,2
3122,Crimewave,Crystal Castles,0.746,0.695,-7.517,0.04,0.196,0.0267,0.19899999999999998,0.861,119.975,258453,0
3123,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,0.5870000000000001,0.698,-8.948,0.0943,0.0152,0.0,0.442,0.0985,133.954,310720,3
3124,Bring The Pain,Method Man,0.8340000000000001,0.49,-10.185,0.267,0.391,0.000417,0.124,0.265,101.85700000000001,189747,4
3125,Peg,Steely Dan,0.797,0.5589999999999999,-11.085999999999999,0.032,0.0521,0.00023199999999999997,0.138,0.932,116.97,240333,0
3126,Life Is A Highway,Tom Cochrane,0.6829999999999999,0.7509999999999999,-10.184,0.0346,0.0681,8.36e-06,0.248,0.841,103.036,266560,0
3127,Everybody's Talkin',Fred Neil,0.6709999999999999,0.299,-13.215,0.0315,0.521,0.000288,0.15,0.574,120.11200000000001,164600,1
3128,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,0.308,0.376,-15.24,0.0626,0.11599999999999999,2.52e-06,0.166,0.158,186.047,389280,2
3129,Centerfold,The J. Geils Band,0.653,0.677,-12.244000000000002,0.0396,0.249,0.0,0.40299999999999997,0.888,114.37,216533,0
3130,Blank Space,Taylor Swift,0.752,0.6779999999999999,-5.421,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,0
3131,Never Ever,All Saints,0.738,0.541,-5.485,0.0311,0.5589999999999999,0.0,0.0492,0.309,134.187,387573,0
3132,Keep On Running - Mono Version,The Spencer Davis Group,0.644,0.5670000000000001,-11.737,0.0394,0.289,0.0,0.315,0.943,140.556,165227,0
3133,There's No Other Way - 2012 Remaster,Blur,0.575,0.937,-5.858,0.0496,0.0563,1.06e-05,0.17800000000000002,0.634,112.045,204867,0
3134,Carolina Shout,James P. Johnson,0.408,0.264,-20.502,0.035,0.992,0.882,0.122,0.789,103.102,167533,1
3135,Juicebox,The Strokes,0.462,0.981,-2.371,0.127,0.0016600000000000002,0.00894,0.0856,0.547,154.995,194573,2
3136,Hell Is Round The Corner,Tricky,0.55,0.535,-12.269,0.193,0.304,0.00605,0.193,0.491,119.895,227067,4
3137,Yamaha,The-Dream,0.67,0.907,-2.798,0.0455,0.0225,0.0,0.46799999999999997,0.861,129.942,295400,3
3138,A Man Needs a Maid,Neil Young,0.23399999999999999,0.064,-19.383,0.036000000000000004,0.983,0.0019100000000000002,0.0942,0.127,76.971,240560,1
3139,Trains To Brazil,Guillemots,0.257,0.7879999999999999,-5.744,0.0458,0.0109,8.36e-05,0.0928,0.32299999999999995,171.196,242453,2
3140,Bird on the Wire,Leonard Cohen,0.405,0.122,-15.603,0.0317,0.835,0.00116,0.342,0.19,128.44299999999998,206147,1
3141,Ordinary World,Duran Duran,0.507,0.716,-4.98,0.0311,0.0129,1.59e-05,0.324,0.302,140.056,277760,2
3142,Land of 1000 Dances,Wilson Pickett,0.618,0.588,-11.624,0.0735,0.0128,0.0266,0.35100000000000003,0.768,86.90299999999999,146973,0
3143,Higher Love - Full Album Version,Steve Winwood,0.696,0.78,-12.159,0.0415,0.0427,0.149,0.298,0.9540000000000001,98.699,351507,0
3144,Hash Pipe,Weezer,0.578,0.882,-6.354,0.044000000000000004,0.000121,0.479,0.284,0.623,125.603,186533,5
3145,Tramp,Otis Redding,0.89,0.377,-12.110999999999999,0.0605,0.204,1.31e-05,0.0741,0.907,106.979,181253,0
3146,Stoned Soul Picnic,Laura Nyro,0.36700000000000005,0.65,-4.848,0.0461,0.631,0.0,0.113,0.78,175.137,226827,2
3147,Ha,Juvenile,0.861,0.877,-3.4530000000000003,0.244,0.0182,0.0,0.0694,0.607,91.965,292160,4
3148,The Christmas Song (Merry Christmas To You),Nat King Cole,0.42100000000000004,0.203,-15.54,0.039,0.8740000000000001,0.0,0.114,0.185,88.223,192893,1
3149,Frozen,Madonna,0.602,0.616,-10.917,0.0353,0.662,0.0153,0.149,0.31,108.01700000000001,367333,1
3150,Velouria,Pixies,0.488,0.642,-12.578,0.0319,0.00145,0.239,0.0817,0.523,124.624,220333,2
3151,Tainted Love,Martha Reeves,0.639,0.609,-8.975,0.0294,0.299,0.0,0.10099999999999999,0.8290000000000001,79.992,246639,0
3152,Waiting On A Friend - 2009 Re-Mastered Digital Version,The Rolling Stones,0.606,0.794,-6.042000000000001,0.0282,0.157,0.0406,0.568,0.9109999999999999,116.93,274227,3
3153,Set It Off (Vocal),Strafe,0.8029999999999999,0.569,-11.710999999999999,0.0588,0.00413,0.0481,0.0545,0.39299999999999996,111.70299999999999,585453,0
3154,Rip It Up,Little Richard,0.835,0.628,-8.674,0.0497,0.627,0.0,0.0139,0.971,95.999,142360,0
3155,You Trip Me Up,The Jesus and Mary Chain,0.18100000000000002,0.863,-4.418,0.0669,0.000332,0.88,0.47,0.21899999999999997,131.606,146040,5
3156,Husbands,Savages,0.297,0.86,-4.652,0.0391,3.2200000000000003e-05,0.00252,0.06,0.146,176.145,170133,2
3157,You Can Call Me Al,Paul Simon,0.7759999999999999,0.763,-8.124,0.0535,0.182,0.0065,0.077,0.82,128.433,280000,0
3158,Frankenstein - Single Version,The Edgar Winter Group,0.511,0.892,-9.695,0.183,0.0019399999999999999,0.515,0.21100000000000002,0.28800000000000003,95.725,205560,5
3159,The Battle of Evermore - 1990 Remaster,Led Zeppelin,0.42100000000000004,0.54,-13.290999999999999,0.0362,0.634,0.00151,0.062,0.342,146.733,351667,1
3160,Ship To Wreck,Florence + The Machine,0.564,0.9229999999999999,-3.843,0.0325,0.00147,0.0,0.27699999999999997,0.5870000000000001,141.991,234526,2
3161,Long Hot Summer - Extended/ Full/ 12 Inch Version,The Style Council,0.637,0.522,-15.792,0.0767,0.602,0.00011200000000000001,0.0414,0.693,86.351,420693,1
3162,Chega De Saudade (No More Blues),João Gilberto,0.51,0.23600000000000002,-16.021,0.034,0.7390000000000001,0.0,0.182,0.637,87.814,122999,1
3163,Gold Lion,Yeah Yeah Yeahs,0.521,0.855,-3.3480000000000003,0.0686,0.0223,5.54e-06,0.0869,0.257,158.744,187133,2
3164,Isolation - 2007 Remaster,Joy Division,0.544,0.7829999999999999,-8.12,0.054000000000000006,0.048,0.00734,0.0917,0.6970000000000001,151.52200000000002,175093,2
3165,Miss World,Hole,0.33799999999999997,0.684,-9.537,0.0387,0.00238,5.7999999999999994e-05,0.247,0.358,126.315,179867,2
3166,Psychedelic Shack,The Temptations,0.662,0.91,-9.246,0.0694,0.213,9.29e-06,0.087,0.77,108.939,232160,0
3167,I Could Never Take the Place of Your Man,Prince,0.619,0.602,-14.872,0.0276,0.0741,0.0268,0.33899999999999997,0.863,147.66299999999998,389227,0
3168,Hunger Strike,Temple Of The Dog,0.37,0.563,-10.842,0.0323,0.0201,1.93e-06,0.0852,0.303,137.695,243027,2
3169,Free Money - Remastered,Patti Smith,0.34600000000000003,0.7,-8.54,0.0949,0.0248,1.1900000000000001e-05,0.21100000000000002,0.408,78.14399999999999,232160,2
3170,Stay Together (Long Version) [Remastered],Suede,0.16,0.862,-5.874,0.0936,0.491,0.000154,0.0706,0.303,83.927,446333,2
3171,Short People,Randy Newman,0.68,0.617,-5.849,0.0378,0.731,0.0674,0.12,0.54,121.35600000000001,176933,0
3172,Every Day I Write The Book,Elvis Costello & The Attractions,0.654,0.735,-9.038,0.0364,0.341,0.0005009999999999999,0.244,0.7170000000000001,102.23299999999999,234307,0
3173,Down Down,Status Quo,0.368,0.7829999999999999,-10.235,0.0313,0.177,1.0800000000000002e-05,0.271,0.281,90.175,230333,2
3174,I Can't Be Satisfied,Muddy Waters,0.652,0.32,-11.508,0.0487,0.946,0.00925,0.0906,0.614,105.236,161347,1
3175,The King of Rock 'N' Roll,Prefab Sprout,0.821,0.6659999999999999,-9.067,0.0434,0.3,1.07e-06,0.0753,0.907,130.09799999999998,262133,0
3176,Walkin' with Jesus,Spacemen 3,0.361,0.606,-13.902000000000001,0.038,0.0294,0.13699999999999998,0.263,0.39799999999999996,162.584,248853,2
3177,"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion,0.433,0.364,-8.842,0.0293,0.7070000000000001,3.75e-06,0.171,0.0385,98.98100000000001,281253,1
3178,In C - 2009 Remastered,Terry Riley,0.49200000000000005,0.507,-9.464,0.0434,0.982,0.9129999999999999,0.16399999999999998,0.0791,131.792,2516987,5
3179,Turning Japanese,The Vapors,0.503,0.8029999999999999,-9.701,0.0485,0.01,0.0648,0.292,0.941,179.007,225187,2
3180,Mind Your Own Business,Delta 5,0.872,0.623,-7.547000000000001,0.244,0.0388,0.000147,0.07200000000000001,0.7879999999999999,134.487,193373,4
3181,Ain't Nothin' Goin' On But The Rent,Gwen Guthrie,0.7509999999999999,0.8320000000000001,-10.617,0.0844,0.0981,1.6e-05,0.0665,0.9620000000000001,107.291,215067,0
3182,The Concept,Teenage Fanclub,0.413,0.609,-13.204,0.0344,0.00577,0.204,0.171,0.509,111.62,367427,2
3183,Get the Party Started,P!nk,0.799,0.903,-3.366,0.0448,0.00106,0.0,0.166,0.963,128.92600000000002,192227,0
3184,Sinnerman - Live In New York/1965,Nina Simone,0.436,0.5429999999999999,-13.350999999999999,0.0962,0.654,9.35e-06,0.0937,0.6629999999999999,148.282,622000,1
3185,The Crystal Lake,Grandaddy,0.532,0.685,-6.86,0.0283,0.00418,0.00685,0.282,0.19399999999999998,125.965,300133,2
3186,Avant Gardener,Courtney Barnett,0.44299999999999995,0.737,-4.5089999999999995,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,2
3187,Love Lockdown,Kanye West,0.76,0.524,-7.67,0.0323,0.0542,0.5,0.11199999999999999,0.11199999999999999,119.603,270307,5
3188,Television The Drug Of The Nation,The Disposable Heroes Of Hiphoprisy,0.6729999999999999,0.7659999999999999,-15.344000000000001,0.27399999999999997,0.203,4.03e-05,0.888,0.833,87.052,397533,3
3189,Salt Of The Earth,The Rolling Stones,0.363,0.787,-7.3629999999999995,0.0454,0.321,1.23e-06,0.28,0.37799999999999995,94.01100000000001,287400,2
3190,Only Women Bleed,Alice Cooper,0.33399999999999996,0.47600000000000003,-8.497,0.0308,0.535,0.019,0.278,0.18899999999999997,147.532,210933,2
3191,Walk On By - Single Version,Isaac Hayes,0.289,0.523,-9.531,0.0488,0.0487,0.000293,0.0561,0.37799999999999995,145.556,273000,2
3192,An Ocean In Between The Waves,The War On Drugs,0.46299999999999997,0.8270000000000001,-6.683,0.0307,0.0117,0.425,0.504,0.809,166.688,431747,3
3193,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,0.38299999999999995,0.662,-5.162000000000001,0.0333,0.165,0.0,0.248,0.138,121.154,298760,2
3194,I'm A Man - Remastered 2010,The Spencer Davis Group,0.556,0.907,-6.58,0.085,0.0497,0.0,0.115,0.645,128.752,176947,2
3195,Jump,Kris Kross,0.7490000000000001,0.745,-10.625,0.16399999999999998,0.0005009999999999999,0.00403,0.33299999999999996,0.48100000000000004,101.97200000000001,195107,4
3196,The Wild Side Of Life,Hank Thompson,0.596,0.14400000000000002,-10.307,0.0298,0.924,0.0,0.21899999999999997,0.451,115.681,164520,1
